HHSTFIPS,STFIPSnum,State,HBHUR,Urbanicity,TRPTRANS,Mode,TRPMILES_AVG,TRVL_MIN_AVG
11,11,DC,S,Suburban,01,Car,3.626939789,19.86592179
11,11,DC,S,Suburban,02,Van,5.5,37.25
11,11,DC,S,Suburban,03,SUV,6.54985755,22.20512821
11,11,DC,S,Suburban,04,Pickup Truck,3,12.5
11,11,DC,S,Suburban,05,Other Truck,4.4,27
11,11,DC,S,Suburban,09,Local Public Bus,3.571428571,37.85714286
11,11,DC,S,Suburban,10,Commuter Bus,7,42.5
11,11,DC,S,Suburban,11,School Bus,12,40
11,11,DC,S,Suburban,16,Commuter Train,20,52.5
11,11,DC,S,Suburban,19,Taxicab,8,25
11,11,DC,S,Suburban,23,Walk,0.122222222,13.82222222
11,11,DC,S,Suburban,97,Other,0.222222222,7
11,11,DC,U,Urban,-7,Refused,8.2,25
11,11,DC,U,Urban,01,Car,5.765775034,20.74691358
11,11,DC,U,Urban,02,Van,3.72005772,23.7012987
11,11,DC,U,Urban,03,SUV,6.763492063,20.69142857
11,11,DC,U,Urban,04,Pickup Truck,5.72962963,19.33333333
11,11,DC,U,Urban,07,Motorcycle,6,17.5
11,11,DC,U,Urban,08,Light electric Vehicle (Golf Cart),0.555555556,15
11,11,DC,U,Urban,09,Local Public Bus,2.407040704,52.71287129
11,11,DC,U,Urban,10,Commuter Bus,2.15497076,53.42105263
11,11,DC,U,Urban,11,School Bus,9.5,35
11,11,DC,U,Urban,12,Charter/Tour Bus,-8,25
11,11,DC,U,Urban,14,Shuttle Bus,-8,22.5
11,11,DC,U,Urban,15,Amtrak/inter city train,1,20
11,11,DC,U,Urban,16,Commuter Train,-0.8125,60.8125
11,11,DC,U,Urban,17,Subway/elevated train,4.550925926,38.13888889
11,11,DC,U,Urban,19,Taxicab,3.133333333,18
11,11,DC,U,Urban,21,Airplane,808.5,218.75
11,11,DC,U,Urban,22,Bicycle,1.920940171,21.03846154
11,11,DC,U,Urban,23,Walk,0.532671958,13.91190476
11,11,DC,U,Urban,24,Special transit -- people with disabilities,2,30
11,11,DC,U,Urban,97,Other,3.361111111,25
12,12,FL,C,Second City,-1,Appropriate skip,-0.333333333,17.66666667
12,12,FL,C,Second City,-7,Refused,13.07142857,23.21428571
12,12,FL,C,Second City,-8,Don't Know,7.166666667,22.21428571
12,12,FL,C,Second City,01,Car,7.362790366,17.35317861
12,12,FL,C,Second City,02,Van,8.530632509,17.22922252
12,12,FL,C,Second City,03,SUV,8.629219462,17.88177192
12,12,FL,C,Second City,04,Pickup Truck,9.447022574,20.16072439
12,12,FL,C,Second City,05,Other Truck,28.00555556,29.875
12,12,FL,C,Second City,06,RV,7.2,19
12,12,FL,C,Second City,07,Motorcycle,10.53472222,21.55
12,12,FL,C,Second City,08,Light electric Vehicle (Golf Cart),2.012121212,12.64545455
12,12,FL,C,Second City,09,Local Public Bus,2.551546392,48.21649485
12,12,FL,C,Second City,10,Commuter Bus,-1.625,30.125
12,12,FL,C,Second City,11,School Bus,5.282679739,26.39411765
12,12,FL,C,Second City,12,Charter/Tour Bus,54.07142857,84.28571429
12,12,FL,C,Second City,14,Shuttle Bus,4.607407407,22.56666667
12,12,FL,C,Second City,15,Amtrak/inter city train,120,420
12,12,FL,C,Second City,16,Commuter Train,15,45
12,12,FL,C,Second City,17,Subway/elevated train,4.703703704,49.66666667
12,12,FL,C,Second City,19,Taxicab,46.57613169,27.18518519
12,12,FL,C,Second City,20,Ferry,15,127.5
12,12,FL,C,Second City,21,Airplane,593.0952381,155.8095238
12,12,FL,C,Second City,22,Bicycle,1.624158249,18.29545455
